REGRESSION,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9
44.28,194.7,0,100.5,170.2,7.5,998,901.8,100
40.15,251.4,0,118.3,192.9,5.8,1043.6,754.3,100
57.03,446,24,79,162,11.6,967,712,28
44.42,446,24,79,162,11.6,967,712,28
51.02,446,24,79,162,11.6,967,712,28
53.39,446,24,79,162,10.3,967,712,28
35.36,446,24,79,162,11.6,967,712,3
25.02,446,24,79,162,11.6,967,712,3
23.35,446,24,79,162,11.6,967,712,3
52.01,446,24,79,162,11.6,967,712,7
38.02,446,24,79,162,11.6,967,712,7
39.3,446,24,79,162,11.6,967,712,7
61.07,446,24,79,162,11.6,967,712,56
56.14,446,24,79,162,11.6,967,712,56
55.25,446,24,79,162,11.6,967,712,56
54.77,446,24,79,162,10.3,967,712,56
50.24,387,20,94,157,14.3,938,845,28
46.68,387,20,94,157,13.9,938,845,28
46.68,387,20,94,157,11.6,938,845,28
22.75,387,20,94,157,14.3,938,845,3
25.51,387,20,94,157,13.9,938,845,3
34.77,387,20,94,157,11.6,938,845,3
36.84,387,20,94,157,14.3,938,845,7
45.9,387,20,94,157,13.9,938,845,7
41.67,387,20,94,157,11.6,938,845,7
56.34,387,20,94,157,14.3,938,845,56
47.97,387,20,94,157,13.9,938,845,56
61.46,387,20,94,157,11.6,938,845,56
44.03,355,19,97,145,13.1,967,871,28
55.45,355,19,97,145,12.3,967,871,28
55.55,491,26,123,210,3.9,882,699,28
57.92,491,26,123,201,3.9,822,699,28
25.61,491,26,123,210,3.9,882,699,3
33.49,491,26,123,210,3.9,882,699,7
59.59,491,26,123,210,3.9,882,699,56
29.55,491,26,123,201,3.9,822,699,3
37.92,491,26,123,201,3.9,822,699,7
61.86,491,26,123,201,3.9,822,699,56
62.05,424,22,132,178,8.5,822,750,28
32.01,424,22,132,178,8.5,882,750,3
72.1,424,22,132,168,8.9,822,750,28
39,424,22,132,178,8.5,822,750,7
65.7,424,22,132,178,8.5,822,750,56
32.11,424,22,132,168,8.9,822,750,3
40.29,424,22,132,168,8.9,822,750,7
74.36,424,22,132,168,8.9,822,750,56
21.97,202,11,141,206,1.7,942,801,28
9.85,202,11,141,206,1.7,942,801,3
15.07,202,11,141,206,1.7,942,801,7
23.25,202,11,141,206,1.7,942,801,56
43.73,284,15,141,179,5.5,842,801,28
13.4,284,15,141,179,5.5,842,801,3
24.13,284,15,141,179,5.5,842,801,7
44.52,284,15,141,179,5.5,842,801,56
62.94,359,19,141,154,10.9,942,801,28
59.49,359,19,141,154,10.9,942,801,28
25.12,359,19,141,154,10.9,942,801,3
23.64,359,19,141,154,10.9,942,801,3
35.75,359,19,141,154,10.9,942,801,7
38.61,359,19,141,154,10.9,942,801,7
68.75,359,19,141,154,10.9,942,801,56
66.78,359,19,141,154,10.9,942,801,56
23.85,436,0,0,218,0,838.4,719.7,28
32.07,289,0,0,192,0,913.2,895.3,90
11.65,289,0,0,192,0,913.2,895.3,3
19.2,393,0,0,192,0,940.6,785.6,3
48.85,393,0,0,192,0,940.6,785.6,90
39.6,393,0,0,192,0,940.6,785.6,28
43.94,480,0,0,192,0,936.2,712.2,28
34.57,480,0,0,192,0,936.2,712.2,7
54.32,480,0,0,192,0,936.2,712.2,90
24.4,480,0,0,192,0,936.2,712.2,3
15.62,333,0,0,192,0,931.2,842.6,3
21.86,255,0,0,192,0,889.8,945,90
10.22,255,0,0,192,0,889.8,945,7
14.6,289,0,0,192,0,913.2,895.3,7
18.75,255,0,0,192,0,889.8,945,28
31.97,333,0,0,192,0,931.2,842.6,28
23.4,333,0,0,192,0,931.2,842.6,7
25.57,289,0,0,192,0,913.2,895.3,28
41.68,333,0,0,192,0,931.2,842.6,90
27.74,393,0,0,192,0,940.6,785.6,7
8.2,255,0,0,192,0,889.8,945,3
9.62,158.8,238.2,0,185.7,0,1040.6,734.3,7
25.42,239.6,359.4,0,185.7,0,941.6,664.3,7
15.69,238.2,158.8,0,185.7,0,1040.6,734.3,7
27.94,181.9,272.8,0,185.7,0,1012.4,714.3,28
32.63,193.5,290.2,0,185.7,0,998.2,704.3,28
17.24,255.5,170.3,0,185.7,0,1026.6,724.3,7
19.77,272.8,181.9,0,185.7,0,1012.4,714.3,7
39.44,239.6,359.4,0,185.7,0,941.6,664.3,28
25.75,220.8,147.2,0,185.7,0,1055,744.3,28
33.08,397,0,0,185.7,0,1040.6,734.3,28
24.07,382.5,0,0,185.7,0,1047.8,739.3,7
21.82,210.7,316.1,0,185.7,0,977,689.3,7
21.07,158.8,238.2,0,185.7,0,1040.6,734.3,28
14.84,295.8,0,0,185.7,0,1091.4,769.3,7
32.05,255.5,170.3,0,185.7,0,1026.6,724.3,28
11.96,203.5,135.7,0,185.7,0,1076.2,759.3,7
25.45,397,0,0,185.7,0,1040.6,734.3,7
22.49,381.4,0,0,185.7,0,1104.6,784.3,28
25.22,295.8,0,0,185.7,0,1091.4,769.3,28
39.7,228,342.1,0,185.7,0,955.8,674.3,28
13.09,220.8,147.2,0,185.7,0,1055,744.3,7
38.7,316.1,210.7,0,185.7,0,977,689.3,28
7.51,135.7,203.5,0,185.7,0,1076.2,759.3,7
17.58,238.1,0,0,185.7,0,1118.8,789.3,28
21.18,339.2,0,0,185.7,0,1069.2,754.3,7
18.2,135.7,203.5,0,185.7,0,1076.2,759.3,28
17.2,193.5,290.2,0,185.7,0,998.2,704.3,7
22.63,203.5,135.7,0,185.7,0,1076.2,759.3,28
21.86,290.2,193.5,0,185.7,0,998.2,704.3,7
12.37,181.9,272.8,0,185.7,0,1012.4,714.3,7
25.73,170.3,155.5,0,185.7,0,1026.6,724.3,28
37.81,210.7,316.1,0,185.7,0,977,689.3,28
21.92,228,342.1,0,185.7,0,955.8,674.3,7
33.04,290.2,193.5,0,185.7,0,998.2,704.3,28
14.54,381.4,0,0,185.7,0,1104.6,784.3,7
26.91,238.2,158.8,0,185.7,0,1040.6,734.3,28
8,186.2,124.1,0,185.7,0,1083.4,764.3,7
31.9,339.2,0,0,185.7,0,1069.2,754.3,28
10.34,238.1,0,0,185.7,0,1118.8,789.3,7
19.77,252.5,0,0,185.7,0,1111.6,784.3,28
37.44,382.5,0,0,185.7,0,1047.8,739.3,28
11.48,252.5,0,0,185.7,0,1111.6,784.3,7
24.44,316.1,210.7,0,185.7,0,977,689.3,7
17.6,186.2,124.1,0,185.7,0,1083.4,764.3,28
10.73,170.3,155.5,0,185.7,0,1026.6,724.3,7
31.38,272.8,181.9,0,185.7,0,1012.4,714.3,28
13.22,339,0,0,197,0,968,781,3
20.97,339,0,0,197,0,968,781,7
27.04,339,0,0,197,0,968,781,14
32.04,339,0,0,197,0,968,781,28
35.17,339,0,0,197,0,968,781,90
36.45,339,0,0,197,0,968,781,180
38.89,339,0,0,197,0,968,781,365
6.47,236,0,0,194,0,968,885,3
12.84,236,0,0,194,0,968,885,14
18.42,236,0,0,194,0,968,885,28
21.95,236,0,0,194,0,968,885,90
24.1,236,0,0,193,0,968,885,180
25.08,236,0,0,193,0,968,885,365
21.26,277,0,0,191,0,968,856,14
25.97,277,0,0,191,0,968,856,28
11.36,277,0,0,191,0,968,856,3
31.25,277,0,0,191,0,968,856,90
32.33,277,0,0,191,0,968,856,180
33.7,277,0,0,191,0,968,856,360
9.31,254,0,0,198,0,968,863,3
26.94,254,0,0,198,0,968,863,90
27.63,254,0,0,198,0,968,863,180
29.79,254,0,0,198,0,968,863,365
34.49,307,0,0,193,0,968,812,180
36.15,307,0,0,193,0,968,812,365
12.54,307,0,0,193,0,968,812,3
27.53,307,0,0,193,0,968,812,28
32.92,307,0,0,193,0,968,812,90
9.99,236,0,0,193,0,968,885,7
7.84,200,0,0,180,0,1125,845,7
12.25,200,0,0,180,0,1125,845,28
11.17,225,0,0,181,0,1113,833,7
17.34,225,0,0,181,0,1113,833,28
17.54,325,0,0,184,0,1063,783,7
30.57,325,0,0,184,0,1063,783,28
14.2,275,0,0,183,0,1088,808,7
24.5,275,0,0,183,0,1088,808,28
15.58,300,0,0,184,0,1075,795,7
26.85,300,0,0,184,0,1075,795,28
26.06,375,0,0,186,0,1038,758,7
38.21,375,0,0,186,0,1038,758,28
43.7,400,0,0,187,0,1025,745,28
30.14,400,0,0,187,0,1025,745,7
12.73,250,0,0,182,0,1100,820,7
20.87,250,0,0,182,0,1100,820,28
20.28,350,0,0,186,0,1050,770,7
34.29,350,0,0,186,0,1050,770,28
19.54,203.5,305.3,0,203.5,0,963.4,630,7
47.71,250.2,166.8,0,203.5,0,977.6,694.1,90
43.38,157,236,0,192,0,935.4,781.2,90
29.89,141.3,212,0,203.5,0,971.8,748.5,28
6.9,166.8,250.2,0,203.5,0,975.6,692.6,3
33.19,122.6,183.9,0,203.5,0,958.2,800.1,90
4.9,183.9,122.6,0,203.5,0,959.2,800,3
4.57,102,153,0,192,0,887,942,3
25.46,102,153,0,192,0,887,942,90
24.29,122.6,183.9,0,203.5,0,958.2,800.1,28
33.95,166.8,250.2,0,203.5,0,975.6,692.6,28
11.41,200,133,0,192,0,965.4,806.2,3
20.59,108.3,162.4,0,203.5,0,938.2,849,28
25.89,305.3,203.5,0,203.5,0,965.4,631,7
29.23,108.3,162.4,0,203.5,0,938.2,849,90
31.02,116,173,0,192,0,909.8,891.9,90
10.39,141.3,212,0,203.5,0,971.8,748.5,7
33.66,157,236,0,192,0,935.4,781.2,28
27.87,133,200,0,192,0,927.4,839.2,28
19.35,250.2,166.8,0,203.5,0,977.6,694.1,7
11.39,173,116,0,192,0,946.8,856.8,7
12.79,192,288,0,192,0,929.8,716.1,3
39.32,192,288,0,192,0,929.8,716.1,28
4.78,153,102,0,192,0,888,943.1,3
16.11,288,192,0,192,0,932,717.8,3
43.38,305.3,203.5,0,203.5,0,965.4,631,28
20.42,236,157,0,192,0,972.6,749.1,7
6.94,173,116,0,192,0,946.8,856.8,3
15.03,212,141.3,0,203.5,0,973.4,750,7
13.57,236,157,0,192,0,972.6,749.1,3
32.53,183.9,122.6,0,203.5,0,959.2,800,90
15.75,166.8,250.2,0,203.5,0,975.6,692.6,7
7.68,102,153,0,192,0,887,942,7
38.8,288,192,0,192,0,932,717.8,28
33,212,141.3,0,203.5,0,973.4,750,28
17.28,102,153,0,192,0,887,942,28
24.28,173,116,0,192,0,946.8,856.8,28
24.05,183.9,122.6,0,203.5,0,959.2,800,28
36.59,133,200,0,192,0,927.4,839.2,90
50.73,192,288,0,192,0,929.8,716.1,90
13.66,133,200,0,192,0,927.4,839.2,7
14.14,305.3,203.5,0,203.5,0,965.4,631,3
47.78,236,157,0,192,0,972.6,749.1,90
2.33,108.3,162.4,0,203.5,0,938.2,849,3
16.89,157,236,0,192,0,935.4,781.2,7
23.52,288,192,0,192,0,932,717.8,7
6.81,212,141.3,0,203.5,0,973.4,750,3
39.7,212,141.3,0,203.5,0,973.4,750,90
17.96,153,102,0,192,0,888,943.1,28
32.88,236,157,0,192,0,972.6,749.1,28
22.35,116,173,0,192,0,909.8,891.9,28
10.79,183.9,122.6,0,203.5,0,959.2,800,7
7.72,108.3,162.4,0,203.5,0,938.2,849,7
41.68,203.5,305.3,0,203.5,0,963.4,630,28
9.56,203.5,305.3,0,203.5,0,963.4,630,3
6.88,133,200,0,192,0,927.4,839.2,3
50.53,288,192,0,192,0,932,717.8,90
17.17,200,133,0,192,0,965.4,806.2,7
30.44,200,133,0,192,0,965.4,806.2,28
9.73,250.2,166.8,0,203.5,0,977.6,694.1,3
3.32,122.6,183.9,0,203.5,0,958.2,800.1,3
26.32,153,102,0,192,0,888,943.1,90
43.25,200,133,0,192,0,965.4,806.2,90
6.28,116,173,0,192,0,909.8,891.9,3
32.1,173,116,0,192,0,946.8,856.8,90
36.96,250.2,166.8,0,203.5,0,977.6,694.1,28
54.6,305.3,203.5,0,203.5,0,965.4,631,90
21.48,192,288,0,192,0,929.8,716.1,7
9.69,157,236,0,192,0,935.4,781.2,3
8.37,153,102,0,192,0,888,943.1,7
39.66,141.3,212,0,203.5,0,971.8,748.5,90
10.09,116,173,0,192,0,909.8,891.9,7
4.83,141.3,212,0,203.5,0,971.8,748.5,3
10.35,122.6,183.9,0,203.5,0,958.2,800.1,7
43.57,166.8,250.2,0,203.5,0,975.6,692.6,90
51.86,203.5,305.3,0,203.5,0,963.4,630,90
11.85,310,0,0,192,0,1012,830,3
17.24,310,0,0,192,0,1012,830,7
27.83,310,0,0,192,0,1012,830,28
35.76,310,0,0,192,0,1012,830,90
38.7,310,0,0,192,0,1012,830,120
14.31,331,0,0,192,0,1025,821,3
17.44,331,0,0,192,0,1025,821,7
31.74,331,0,0,192,0,1025,821,28
37.91,331,0,0,192,0,1025,821,90
39.38,331,0,0,192,0,1025,821,120
15.87,349,0,0,192,0,1056,809,3
9.01,349,0,0,192,0,1056,809,7
33.61,349,0,0,192,0,1056,809,28
40.66,349,0,0,192,0,1056,809,90
40.86,349,0,0,192,0,1056,809,120
12.05,238,0,0,186,0,1119,789,7
17.54,238,0,0,186,0,1119,789,28
18.91,296,0,0,186,0,1090,769,7
25.18,296,0,0,186,0,1090,769,28
30.96,297,0,0,186,0,1040,734,7
43.89,480,0,0,192,0,936,721,28
54.28,480,0,0,192,0,936,721,90
36.94,397,0,0,186,0,1040,734,28
14.5,281,0,0,186,0,1104,774,7
22.44,281,0,0,185,0,1104,774,28
12.64,500,0,0,200,0,1125,613,1
26.06,500,0,0,200,0,1125,613,3
33.21,500,0,0,200,0,1125,613,7
36.94,500,0,0,200,0,1125,613,14
44.09,500,0,0,200,0,1125,613,28
52.61,540,0,0,173,0,1125,613,7
59.76,540,0,0,173,0,1125,613,14
67.31,540,0,0,173,0,1125,613,28
69.66,540,0,0,173,0,1125,613,90
71.62,540,0,0,173,0,1125,613,180
74.17,540,0,0,173,0,1125,613,270
18.13,350,0,0,203,0,974,775,7
22.53,350,0,0,203,0,974,775,14
27.34,350,0,0,203,0,974,775,28
29.98,350,0,0,203,0,974,775,56
31.35,350,0,0,203,0,974,775,90
32.72,350,0,0,203,0,974,775,180
6.27,385,0,0,186,0,966,763,1
14.7,385,0,0,186,0,966,763,3
23.22,385,0,0,186,0,966,763,7
27.92,385,0,0,186,0,966,763,14
31.35,385,0,0,186,0,966,763,28
39,331,0,0,192,0,978,825,180
41.24,331,0,0,192,0,978,825,360
14.99,349,0,0,192,0,1047,806,3
13.52,331,0,0,192,0,978,825,3
24,382,0,0,186,0,1047,739,7
37.42,382,0,0,186,0,1047,739,28
11.47,382,0,0,186,0,1111,784,7
22.44,281,0,0,186,0,1104,774,28
21.16,339,0,0,185,0,1069,754,7
31.84,339,0,0,185,0,1069,754,28
14.8,295,0,0,185,0,1069,769,7
25.18,295,0,0,185,0,1069,769,28
17.54,238,0,0,185,0,1118,789,28
14.2,296,0,0,192,0,1085,765,7
21.65,296,0,0,192,0,1085,765,28
29.39,296,0,0,192,0,1085,765,90
13.52,331,0,0,192,0,879,825,3
16.26,331,0,0,192,0,978,825,7
31.45,331,0,0,192,0,978,825,28
37.23,331,0,0,192,0,978,825,90
18.13,349,0,0,192,0,1047,806,7
32.72,349,0,0,192,0,1047,806,28
39.49,349,0,0,192,0,1047,806,90
41.05,349,0,0,192,0,1047,806,180
42.13,349,0,0,192,0,1047,806,360
18.13,302,0,0,203,0,974,817,14
26.74,302,0,0,203,0,974,817,180
61.92,525,0,0,189,0,1125,613,180
47.22,500,0,0,200,0,1125,613,90
51.04,500,0,0,200,0,1125,613,180
55.16,500,0,0,200,0,1125,613,270
41.64,540,0,0,173,0,1125,613,3
13.71,252,0,0,185,0,1111,784,7
19.69,252,0,0,185,0,1111,784,28
31.65,339,0,0,185,0,1060,754,28
19.11,393,0,0,192,0,940,758,3
39.58,393,0,0,192,0,940,758,28
48.79,393,0,0,192,0,940,758,90
24,382,0,0,185,0,1047,739,7
37.42,382,0,0,185,0,1047,739,28
11.47,252,0,0,186,0,1111,784,7
19.69,252,0,0,185,0,1111,784,28
14.99,310,0,0,192,0,970,850,7
27.92,310,0,0,192,0,970,850,28
34.68,310,0,0,192,0,970,850,90
37.33,310,0,0,192,0,970,850,180
38.11,310,0,0,192,0,970,850,360
33.8,525,0,0,189,0,1125,613,3
42.42,525,0,0,189,0,1125,613,7
48.4,525,0,0,189,0,1125,613,14
55.94,525,0,0,189,0,1125,613,28
58.78,525,0,0,189,0,1125,613,90
67.11,525,0,0,189,0,1125,613,270
20.77,322,0,0,203,0,974,800,14
25.18,322,0,0,203,0,974,800,28
29.59,322,0,0,203,0,974,800,180
21.75,302,0,0,203,0,974,817,28
39.09,397,0,0,185,0,1040,734,28
24.39,480,0,0,192,0,936,721,3
50.51,522,0,0,146,0,896,896,7
74.99,522,0,0,146,0,896,896,28
37.17,273,105,82,210,9,904,680,28
33.76,162,190,148,179,19,838,741,28
16.5,154,144,112,220,10,923,658,28
19.99,147,115,89,202,9,860,829,28
36.35,152,178,139,168,18,944,695,28
33.69,310,143,111,168,22,914,651,28
15.42,144,0,175,158,18,943,844,28
33.42,304,140,0,214,6,895,722,28
39.05,374,0,0,190,7,1013,730,28
27.68,159,149,116,175,15,953,720,28
26.86,153,239,0,200,6,1002,684,28
45.3,310,143,0,168,10,914,804,28
30.12,305,0,100,196,10,959,705,28
15.57,151,0,184,167,12,991,772,28
44.61,142,167,130,174,11,883,785,28
53.52,298,137,107,201,6,878,655,28
57.21,321,164,0,190,5,870,774,28
65.91,366,187,0,191,7,824,757,28
52.82,280,129,100,172,9,825,805,28
33.4,252,97,76,194,8,835,821,28
18.03,165,0,150,182,12,1023,729,28
37.36,156,243,0,180,11,1022,698,28
32.84,160,188,146,203,11,829,710,28
42.64,298,0,107,186,6,879,815,28
40.06,318,0,126,210,6,861,737,28
41.94,287,121,94,188,9,904,696,28
61.23,326,166,0,174,9,882,790,28
40.87,356,0,142,193,11,801,778,28
33.3,132,207,161,179,5,867,736,28
52.42,322,149,0,186,8,951,709,28
15.09,164,0,200,181,13,849,846,28
38.46,314,0,113,170,10,925,783,28
37.26,321,0,128,182,11,870,780,28
35.23,140,164,128,237,6,869,656,28
42.13,288,121,0,177,7,908,829,28
31.87,298,0,107,210,11,880,744,28
41.54,265,111,86,195,6,833,790,28
39.45,160,250,0,168,12,1049,688,28
37.91,166,260,0,183,13,859,827,28
44.28,276,116,90,180,9,870,768,28
31.18,322,0,116,196,10,818,813,28
23.69,149,139,109,193,6,892,780,28
32.76,159,187,0,176,11,990,789,28
32.4,261,100,78,201,9,864,761,28
28.63,237,92,71,247,6,853,695,28
36.8,313,0,113,178,8,1002,689,28
18.28,155,183,0,193,9,1047,697,28
33.06,146,230,0,202,3,827,872,28
31.42,296,0,107,221,11,819,778,28
31.03,133,210,0,196,3,949,795,28
44.39,313,145,0,178,8,867,824,28
12.18,152,0,112,184,8,992,816,28
25.56,153,145,113,178,8,1002,689,28
36.44,140,133,103,200,7,916,753,28
32.96,149,236,0,176,13,847,893,28
23.84,300,0,120,212,10,878,728,28
26.23,153,145,113,178,8,867,824,28
17.95,148,0,137,158,16,1002,830,28
40.68,326,0,138,199,11,801,792,28
19.01,153,145,0,178,8,1000,822,28
33.72,262,111,86,195,5,895,733,28
8.54,158,0,195,220,11,898,713,28
13.46,151,0,185,167,16,1074,678,28
32.24,273,0,90,199,11,931,762,28
23.52,149,118,92,183,7,953,780,28
29.72,143,169,143,191,8,967,643,28
49.77,260,101,78,171,10,936,763,28
52.44,313,161,0,178,10,917,759,28
40.93,284,120,0,168,7,970,794,28
44.86,336,0,0,182,3,986,817,28
13.2,145,0,134,181,11,979,812,28
37.43,150,237,0,174,12,1069,675,28
29.87,144,170,133,192,8,814,805,28
56.61,331,170,0,195,8,811,802,28
12.46,155,0,143,193,9,1047,697,28
23.79,155,183,0,193,9,877,868,28
13.29,135,0,166,180,10,961,805,28
39.42,266,112,87,178,10,910,745,28
46.23,314,145,113,179,8,869,690,28
44.52,313,145,0,127,8,1000,822,28
23.74,146,173,0,182,3,986,817,28
26.14,144,136,106,178,7,941,774,28
15.52,148,0,182,181,15,839,884,28
43.57,277,117,91,191,7,946,666,28
35.86,298,0,107,164,13,953,784,28
41.05,313,145,0,178,8,1002,689,28
28.99,155,184,143,194,9,880,699,28
46.24,289,134,0,195,6,924,760,28
26.92,148,175,0,171,2,1000,828,28
10.54,145,0,179,202,8,824,869,28
25.1,313,0,0,178,8,1000,822,28
29.07,136,162,126,172,10,923,764,28
9.74,155,0,143,193,9,877,868,28
33.8,255,99,77,189,6,919,749,28
39.84,162,207,172,216,10,822,638,28
26.97,136,196,98,199,6,847,783,28
27.23,164,163,128,197,8,961,641,28
30.65,162,214,164,202,10,820,680,28
33.05,157,214,152,200,9,819,704,28
24.58,149,153,194,192,8,935,623,28
21.91,135,105,193,196,6,965,643,28
30.88,159,209,161,201,7,848,669,28
15.34,144,15,195,176,6,1021,709,28
24.34,154,174,185,228,7,845,612,28
23.89,167,187,195,185,7,898,636,28
22.93,184,86,190,213,6,923,623,28
29.41,156,178,187,221,7,854,614,28
28.63,236.9,91.7,71.5,246.9,6,852.9,695.4,28
36.8,313.3,0,113,178.5,8,1001.9,688.7,28
18.29,154.8,183.4,0,193.3,9.1,1047.4,696.7,28
32.72,145.9,230.5,0,202.5,3.4,827,871.8,28
31.42,296,0,106.7,221.4,10.5,819.2,778.4,28
28.94,133.1,210.2,0,195.7,3.1,949.4,795.3,28
40.93,313.3,145,0,178.5,8,867.2,824,28
12.18,151.6,0,111.9,184.4,7.9,992,815.9,28
25.56,153.1,145,113,178.5,8,1001.9,688.7,28
36.44,139.9,132.6,103.3,200.3,7.4,916,753.4,28
32.96,149.5,236,0,175.8,12.6,846.8,892.7,28
23.84,299.8,0,119.8,211.5,9.9,878.2,727.6,28
26.23,153.1,145,113,178.5,8,867.2,824,28
17.96,148.1,0,136.6,158.1,16.1,1001.8,830.1,28
38.63,326.5,0,137.9,199,10.8,801.1,792.5,28
19.01,152.7,144.7,0,178.1,8,999.7,822.2,28
33.72,261.9,110.5,86.1,195.4,5,895.2,732.6,28
8.54,158.4,0,194.9,219.7,11,897.7,712.9,28
13.46,150.7,0,185.3,166.7,15.6,1074.5,678,28
32.25,272.6,0,89.6,198.7,10.6,931.3,762.2,28
23.52,149,117.6,91.7,182.9,7.1,953.4,780.3,28
29.73,143,169.4,142.7,190.7,8.4,967.4,643.5,28
49.77,259.9,100.6,78.4,170.6,10.4,935.7,762.9,28
52.45,312.9,160.5,0,177.6,9.6,916.6,759.5,28
40.93,284,119.7,0,168.3,7.2,970.4,794.2,28
44.87,336.5,0,0,181.9,3.4,985.8,816.8,28
13.2,144.8,0,133.6,180.8,11.1,979.5,811.5,28
37.43,150,236.8,0,173.8,11.9,1069.3,674.8,28
29.87,143.7,170.2,132.6,191.6,8.5,814.1,805.3,28
56.62,330.5,169.6,0,194.9,8.1,811,802.3,28
12.46,154.8,0,142.8,193.3,9.1,1047.4,696.7,28
23.79,154.8,183.4,0,193.3,9.1,877.2,867.7,28
13.29,134.7,0,165.7,180.2,10,961,804.9,28
39.42,266.2,112.3,87.5,177.9,10.4,909.7,744.5,28
46.23,314,145.3,113.2,178.9,8,869.1,690.2,28
44.52,312.7,144.7,0,127.3,8,999.7,822.2,28
23.74,145.7,172.6,0,181.9,3.4,985.8,816.8,28
26.15,143.8,136.3,106.2,178.1,7.5,941.5,774.3,28
15.53,148.1,0,182.1,181.4,15,838.9,884.3,28
43.58,277,116.8,91,190.6,7,946.5,665.6,28
35.87,298.1,0,107.5,163.6,12.8,953.2,784,28
41.05,313.3,145,0,178.5,8,1001.9,688.7,28
28.99,155.2,183.9,143.2,193.8,9.2,879.6,698.5,28
46.25,289,133.7,0,194.9,5.5,924.1,760.1,28
26.92,147.8,175.1,0,171.2,2.2,1000,828.5,28
10.54,145.4,0,178.9,201.7,7.8,824,868.7,28
25.1,312.7,0,0,178.1,8,999.7,822.2,28
29.07,136.4,161.6,125.8,171.6,10.4,922.6,764.4,28
9.74,154.8,0,142.8,193.3,9.1,877.2,867.7,28
33.8,255.3,98.8,77,188.6,6.5,919,749.3,28
37.17,272.8,105.1,81.8,209.7,9,904,679.7,28
33.76,162,190.1,148.1,178.8,18.8,838.1,741.4,28
16.5,153.6,144.2,112.3,220.1,10.1,923.2,657.9,28
19.99,146.5,114.6,89.3,201.9,8.8,860,829.5,28
36.35,151.8,178.1,138.7,167.5,18.3,944,694.6,28
38.22,309.9,142.8,111.2,167.8,22.1,913.9,651.2,28
15.42,143.6,0,174.9,158.4,17.9,942.7,844.5,28
33.42,303.6,139.9,0,213.5,6.2,895.5,722.5,28
39.06,374.3,0,0,190.2,6.7,1013.2,730.4,28
27.68,158.6,148.9,116,175.1,15,953.3,719.7,28
26.86,152.6,238.7,0,200,6.3,1001.8,683.9,28
45.3,310,142.8,0,167.9,10,914.3,804,28
30.12,304.8,0,99.6,196,9.8,959.4,705.2,28
15.57,150.9,0,183.9,166.6,11.6,991.2,772.2,28
44.61,141.9,166.6,129.7,173.5,10.9,882.6,785.3,28
53.52,297.8,137.2,106.9,201.3,6,878.4,655.3,28
57.22,321.3,164.2,0,190.5,4.6,870,774,28
65.91,366,187,0,191.3,6.6,824.3,756.9,28
52.83,279.8,128.9,100.4,172.4,9.5,825.1,804.9,28
33.4,252.1,97.1,75.6,193.8,8.3,835.5,821.4,28
18.03,164.6,0,150.4,181.6,11.7,1023.3,728.9,28
37.36,155.6,243.5,0,180.3,10.7,1022,697.7,28
35.31,160.2,188,146.4,203.2,11.3,828.7,709.7,28
42.64,298.1,0,107,186.4,6.1,879,815.2,28
40.06,317.9,0,126.5,209.7,5.7,860.5,736.6,28
43.8,287.3,120.5,93.9,187.6,9.2,904.4,695.9,28
61.24,325.6,166.4,0,174,8.9,881.6,790,28
40.87,355.9,0,141.6,193.3,11,801.4,778.4,28
33.31,132,206.5,160.9,178.9,5.5,866.9,735.6,28
52.43,322.5,148.6,0,185.8,8.5,951,709.5,28
15.09,164.2,0,200.1,181.2,12.6,849.3,846,28
38.46,313.8,0,112.6,169.9,10.1,925.3,782.9,28
37.27,321.4,0,127.9,182.5,11.5,870.1,779.7,28
35.23,139.7,163.9,127.7,236.7,5.8,868.6,655.6,28
42.14,288.4,121,0,177.4,7,907.9,829.5,28
31.88,298.2,0,107,209.7,11.1,879.6,744.2,28
41.54,264.5,111,86.5,195.5,5.9,832.6,790.4,28
39.46,159.8,250,0,168.4,12.2,1049.3,688.2,28
37.92,166,259.7,0,183.2,12.7,858.8,826.8,28
44.28,276.4,116,90.3,179.6,8.9,870.1,768.3,28
31.18,322.2,0,115.6,196,10.4,817.9,813.4,28
23.7,148.5,139.4,108.6,192.7,6.1,892.4,780,28
32.77,159.1,186.7,0,175.6,11.3,989.6,788.9,28
32.4,260.9,100.5,78.3,200.6,8.6,864.5,761.5,28
