file,line,name,type,category,pattern,message
tests\unit\core\prediction\test_orchestrator_coverage.py,670,_CalibratedExplainer__noise_type,attribute,Category B: Test Utilities,Pattern 2 (Test Utility Fix),Defined in unit\core\prediction\test_orchestrator_coverage.py
tests\unit\core\prediction\test_orchestrator_coverage.py,671,_CalibratedExplainer__scale_factor,attribute,Category B: Test Utilities,Pattern 2 (Test Utility Fix),Defined in unit\core\prediction\test_orchestrator_coverage.py
tests\unit\core\prediction\test_orchestrator_coverage.py,672,_CalibratedExplainer__severity,attribute,Category B: Test Utilities,Pattern 2 (Test Utility Fix),Defined in unit\core\prediction\test_orchestrator_coverage.py
tests\unit\core\prediction\test_orchestrator_coverage.py,801,_validate_prediction_result,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in core\prediction\orchestrator.py
tests\unit\core\prediction\test_orchestrator_coverage.py,806,_validate_prediction_result,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in core\prediction\orchestrator.py
tests\unit\core\prediction\test_orchestrator_coverage.py,97,_validate_prediction_result,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in core\prediction\orchestrator.py
tests\unit\core\prediction\test_orchestrator_coverage.py,105,_validate_prediction_result,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in core\prediction\orchestrator.py
tests\unit\core\prediction\test_orchestrator_coverage.py,112,_validate_prediction_result,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in core\prediction\orchestrator.py
tests\unit\explanations\test_explanation_helpers.py,117,_build_uncertainty_payload,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,132,_build_interval,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,139,_parse_condition,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,149,_build_condition_payload,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,511,_build_uncertainty_payload,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,522,_build_uncertainty_payload,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,542,_ignored_features_for_instance,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,548,_ignored_features_for_instance,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,555,_build_instance_uncertainty,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,564,_build_instance_uncertainty,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,570,_build_instance_uncertainty,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,601,_build_condition_payload,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,611,_build_condition_payload,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,672,_predict_conjunctive,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,261,_build_interval,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,478,_get_percentiles,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,579,_safe_feature_name,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,580,_safe_feature_name,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,581,_safe_feature_name,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,689,_predict_conjunctive,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in explanations\explanation.py
tests\unit\legacy\test_plotting.py,919,_plot_proba_triangle,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in legacy\plotting.py
tests\unit\legacy\test_plotting.py,154,_MATPLOTLIB_IMPORT_ERROR,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in legacy\plotting.py
tests\unit\perf\test_cache.py,596,_telemetry,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in cache\cache.py
tests\unit\perf\test_parallel.py,358,_process_strategy,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in parallel\parallel.py
tests\unit\perf\test_parallel.py,587,_get_cgroup_cpu_quota,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in parallel\parallel.py
tests\unit\perf\test_parallel.py,607,_get_cgroup_cpu_quota,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in parallel\parallel.py
tests\unit\plotting\test_label_helpers.py,66,_format_save_path,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in plotting.py
tests\unit\plotting\test_plotting_helpers.py,13,_last_explanation_mode,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in plugins\manager.py
tests\unit\plotting\test_plotting_helpers.py,14,_plot_plugin_fallbacks,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in plugins\manager.py
tests\unit\plotting\test_plotting_helpers.py,25,_resolve_plot_style_chain,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in plotting.py
tests\unit\plugins\test_execution_strategy_wrappers.py,143,_mode,attribute,Category B: Test Utilities,Pattern 2 (Test Utility Fix),Defined in helpers\explainer_utils.py
tests\unit\plugins\test_execution_strategy_wrappers.py,144,_explanation_attr,attribute,Category B: Test Utilities (Likely),Pattern 2 (Test Utility Fix),Could not find definition in analysis data.
tests\unit\plugins\test_execution_strategy_wrappers.py,157,_mode,attribute,Category B: Test Utilities,Pattern 2 (Test Utility Fix),Defined in helpers\explainer_utils.py
tests\unit\plugins\test_execution_strategy_wrappers.py,158,_explanation_attr,attribute,Category B: Test Utilities (Likely),Pattern 2 (Test Utility Fix),Could not find definition in analysis data.
tests\unit\plugins\test_execution_strategy_wrappers.py,164,_mode,attribute,Category B: Test Utilities,Pattern 2 (Test Utility Fix),Defined in helpers\explainer_utils.py
tests\unit\plugins\test_execution_strategy_wrappers.py,165,_explanation_attr,attribute,Category B: Test Utilities (Likely),Pattern 2 (Test Utility Fix),Could not find definition in analysis data.
tests\unit\plugins\test_execution_strategy_wrappers.py,178,_mode,attribute,Category B: Test Utilities,Pattern 2 (Test Utility Fix),Defined in helpers\explainer_utils.py
tests\unit\plugins\test_execution_strategy_wrappers.py,179,_explanation_attr,attribute,Category B: Test Utilities (Likely),Pattern 2 (Test Utility Fix),Could not find definition in analysis data.
tests\unit\plugins\test_execution_strategy_wrappers.py,385,_feature_filter_config,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in core\wrap_explainer.py
tests\unit\plugins\test_execution_strategy_wrappers.py,394,_feature_filter_config,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in core\wrap_explainer.py
tests\unit\plugins\test_manager.py,27,_interval_plugin_override,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in plugins\manager.py
tests\unit\plugins\test_manager.py,28,_fast_interval_plugin_override,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in plugins\manager.py
tests\unit\plugins\test_manager.py,36,_bridge_monitors,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in core\calibrated_explainer.py
tests\unit\plugins\test_manager.py,37,_explanation_plugin_instances,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in plugins\manager.py
tests\unit\plugins\test_manager.py,78,_interval_plugin_override,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in plugins\manager.py
tests\unit\plugins\test_manager.py,79,_fast_interval_plugin_override,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in plugins\manager.py
tests\unit\plugins\test_manager.py,99,_interval_plugin_override,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in plugins\manager.py
tests\unit\plugins\test_manager.py,100,_fast_interval_plugin_override,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in plugins\manager.py
tests\unit\plugins\test_manager.py,192,_bridge_monitors,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in core\calibrated_explainer.py
tests\unit\plugins\test_manager.py,195,_bridge_monitors,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in core\calibrated_explainer.py
tests\unit\plugins\test_manager.py,227,_explanation_plugin_instances,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in plugins\manager.py
tests\unit\plugins\test_manager.py,230,_explanation_plugin_instances,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in plugins\manager.py
tests\unit\utils\test_deprecations_helper.py,23,_EMITTED,attribute,Category B: Test Utilities (Likely),Pattern 2 (Test Utility Fix),Could not find definition in analysis data.
tests\unit\utils\test_deprecations_helper.py,24,_EMITTED_PER_TEST,attribute,Category B: Test Utilities (Likely),Pattern 2 (Test Utility Fix),Could not find definition in analysis data.
tests\unit\utils\test_deprecations_helper.py,26,_EMITTED,attribute,Category B: Test Utilities (Likely),Pattern 2 (Test Utility Fix),Could not find definition in analysis data.
tests\unit\utils\test_deprecations_helper.py,27,_EMITTED_PER_TEST,attribute,Category B: Test Utilities (Likely),Pattern 2 (Test Utility Fix),Could not find definition in analysis data.
tests\unit\utils\test_deprecations_helper.py,36,_should_raise,function_call,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in utils\deprecations.py
tests\unit\utils\test_deprecations_helper.py,41,_should_raise,function_call,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in utils\deprecations.py
tests\unit\utils\test_deprecations_helper.py,46,_should_raise,function_call,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in utils\deprecations.py
tests\unit\utils\test_deprecations_helper.py,51,_should_raise,function_call,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in utils\deprecations.py
tests\unit\utils\test_deprecations_helper.py,56,_should_raise,function_call,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in utils\deprecations.py
tests\unit\utils\test_deprecations_helper.py,61,_should_raise,function_call,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in utils\deprecations.py
tests\unit\utils\test_deprecations_helper.py,74,_should_raise,function_call,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in utils\deprecations.py
tests\unit\utils\test_deprecations_helper.py,84,_should_raise,function_call,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in utils\deprecations.py
tests\unit\utils\test_deprecations_helper.py,132,_EMITTED,attribute,Category B: Test Utilities (Likely),Pattern 2 (Test Utility Fix),Could not find definition in analysis data.
tests\unit\utils\test_deprecations_helper.py,150,_EMITTED_PER_TEST,attribute,Category B: Test Utilities (Likely),Pattern 2 (Test Utility Fix),Could not find definition in analysis data.
tests\unit\utils\test_deprecations_helper.py,174,_EMITTED,attribute,Category B: Test Utilities (Likely),Pattern 2 (Test Utility Fix),Could not find definition in analysis data.
tests\unit\utils\test_deprecations_helper.py,191,_EMITTED_PER_TEST,attribute,Category B: Test Utilities (Likely),Pattern 2 (Test Utility Fix),Could not find definition in analysis data.
tests\unit\utils\test_deprecations_helper.py,151,_EMITTED_PER_TEST,attribute,Category B: Test Utilities (Likely),Pattern 2 (Test Utility Fix),Could not find definition in analysis data.
tests\unit\utils\test_deprecations_helper.py,192,_EMITTED_PER_TEST,attribute,Category B: Test Utilities (Likely),Pattern 2 (Test Utility Fix),Could not find definition in analysis data.
tests\unit\viz\test_narrative_plugin.py,581,_get_feature_names,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in viz\narrative_plugin.py
tests\unit\viz\test_narrative_plugin.py,585,_get_feature_names,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in viz\narrative_plugin.py
tests\unit\viz\test_narrative_plugin.py,588,_get_feature_names,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in viz\narrative_plugin.py
